DATE,MONTH,RainToday,RainTomorrow,BASEL_pressure,BASEL_humidity,BASEL_temp_mean,BASEL_sunshine,BASEL_pressure_lag1,BASEL_humidity_lag1,BASEL_temp_mean_lag1,BASEL_sunshine_lag1
2003-02-01,2,1,1,1.0238,0.72,-5.8,7.0,1.0153,0.79,-4.6,0.1
2003-02-02,2,1,1,1.0168,0.83,-0.8,0.9,1.0238,0.72,-5.8,7.0
2003-02-03,2,1,1,1.0014,0.8,4.9,0.0,1.0168,0.83,-0.8,0.9
2003-02-04,2,1,1,0.9978,0.88,0.4,0.7,1.0014,0.8,4.9,0.0
2003-02-05,2,1,1,1.0089,0.79,0.1,2.4,0.9978,0.88,0.4,0.7
2003-02-06,2,1,0,1.0216,0.78,0.2,3.7,1.0089,0.79,0.1,2.4
2003-02-07,2,0,0,1.0269,0.78,-1.6,1.7,1.0216,0.78,0.2,3.7
2003-02-08,2,0,0,1.0255,0.79,1.5,0.0,1.0269,0.78,-1.6,1.7
2003-02-09,2,0,0,1.0214,0.83,1.3,0.0,1.0255,0.79,1.5,0.0
2003-02-10,2,0,0,1.0238,0.83,-0.1,3.2,1.0214,0.83,1.3,0.0
2003-02-11,2,0,0,1.0273,0.72,0.3,0.0,1.0238,0.83,-0.1,3.2
2003-02-12,2,0,0,1.0279,0.72,-2.8,0.0,1.0273,0.72,0.3,0.0
2003-02-13,2,0,0,1.0253,0.66,-3.0,0.0,1.0279,0.72,-2.8,0.0
2003-02-14,2,0,0,1.0269,0.69,-4.0,0.0,1.0253,0.66,-3.0,0.0
2003-02-15,2,0,0,1.0302,0.63,-2.5,6.1,1.0269,0.69,-4.0,0.0
2003-02-16,2,0,0,1.0296,0.63,-2.6,0.1,1.0302,0.63,-2.5,6.1
2003-02-17,2,0,0,1.0304,0.59,-2.4,5.5,1.0296,0.63,-2.6,0.1
2003-02-18,2,0,0,1.026,0.65,-3.8,6.6,1.0304,0.59,-2.4,5.5
2003-02-19,2,0,0,1.019,0.61,-2.7,8.9,1.026,0.65,-3.8,6.6
2003-02-20,2,0,0,1.0165,0.69,-2.0,8.7,1.019,0.61,-2.7,8.9
2003-02-21,2,0,0,1.0221,0.69,-0.1,8.2,1.0165,0.69,-2.0,8.7
2003-02-22,2,0,0,1.0272,0.74,-0.2,8.3,1.0221,0.69,-0.1,8.2
2003-02-23,2,0,0,1.0317,0.76,0.7,8.4,1.0272,0.74,-0.2,8.3
2003-02-24,2,0,0,1.0285,0.63,3.7,9.4,1.0317,0.76,0.7,8.4
2003-02-25,2,0,0,1.0218,0.58,3.8,8.7,1.0285,0.63,3.7,9.4
2003-02-26,2,0,0,1.0164,0.55,6.7,4.8,1.0218,0.58,3.8,8.7
2003-02-27,2,0,0,1.0185,0.56,5.4,7.5,1.0164,0.55,6.7,4.8
2003-02-28,2,0,1,1.025,0.59,8.4,7.1,1.0185,0.56,5.4,7.5
2003-03-01,3,1,1,1.0208,0.66,9.5,4.1,1.025,0.59,8.4,7.1
2003-03-02,3,1,0,1.0156,0.82,7.3,1.4,1.0208,0.66,9.5,4.1
2003-03-03,3,0,0,1.0209,0.78,5.3,0.4,1.0156,0.82,7.3,1.4
2003-03-04,3,0,0,1.0235,0.75,5.4,8.5,1.0209,0.78,5.3,0.4
2003-03-05,3,0,1,1.0187,0.64,10.3,8.4,1.0235,0.75,5.4,8.5
2003-03-06,3,1,0,1.0174,0.8,6.9,0.0,1.0187,0.64,10.3,8.4
2003-03-07,3,0,0,1.0231,0.69,6.3,8.0,1.0174,0.8,6.9,0.0
2003-03-08,3,0,0,1.026,0.67,6.8,4.4,1.0231,0.69,6.3,8.0
2003-03-09,3,0,0,1.0263,0.59,8.8,6.1,1.026,0.67,6.8,4.4
2003-03-10,3,0,0,1.027,0.53,10.8,10.5,1.0263,0.59,8.8,6.1
2003-03-11,3,0,1,1.022,0.44,14.2,4.3,1.027,0.53,10.8,10.5
2003-03-12,3,1,0,1.0242,0.67,10.3,0.0,1.022,0.44,14.2,4.3
2003-03-13,3,0,0,1.0303,0.72,7.0,4.0,1.0242,0.67,10.3,0.0
2003-03-14,3,0,0,1.0289,0.48,5.0,11.0,1.0303,0.72,7.0,4.0
2003-03-15,3,0,0,1.0344,0.56,3.7,9.0,1.0289,0.48,5.0,11.0
2003-03-16,3,0,0,1.0378,0.52,4.6,10.9,1.0344,0.56,3.7,9.0
2003-03-17,3,0,0,1.0323,0.53,5.7,10.5,1.0378,0.52,4.6,10.9
2003-03-18,3,0,0,1.029,0.65,5.9,8.6,1.0323,0.53,5.7,10.5
2003-03-19,3,0,0,1.0273,0.58,6.5,10.5,1.029,0.65,5.9,8.6
2003-03-20,3,0,0,1.0249,0.53,8.0,10.7,1.0273,0.58,6.5,10.5
2003-03-21,3,0,0,1.0224,0.63,4.8,6.3,1.0249,0.53,8.0,10.7
2003-03-22,3,0,0,1.0228,0.54,6.6,10.1,1.0224,0.63,4.8,6.3
2003-03-23,3,0,0,1.0264,0.42,8.7,11.2,1.0228,0.54,6.6,10.1
2003-03-24,3,0,0,1.0278,0.5,10.9,10.6,1.0264,0.42,8.7,11.2
2003-03-25,3,0,0,1.0222,0.49,11.9,10.6,1.0278,0.5,10.9,10.6
2003-03-26,3,0,0,1.0179,0.46,11.6,10.5,1.0222,0.49,11.9,10.6
2003-03-27,3,0,1,1.0167,0.47,12.7,6.5,1.0179,0.46,11.6,10.5
2003-03-28,3,1,1,1.0136,0.54,14.6,0.0,1.0167,0.47,12.7,6.5
2003-03-29,3,1,1,1.0139,0.61,14.4,2.4,1.0136,0.54,14.6,0.0
2003-03-30,3,1,0,1.0142,0.74,13.9,2.6,1.0139,0.61,14.4,2.4
2003-03-31,3,0,1,1.0195,0.68,11.6,2.7,1.0142,0.74,13.9,2.6
2003-04-01,4,1,1,1.0173,0.52,10.6,10.0,1.0195,0.68,11.6,2.7
2003-04-02,4,1,0,1.009,0.72,6.6,2.8,1.0173,0.52,10.6,10.0
2003-04-03,4,0,0,1.0182,0.66,4.9,0.5,1.009,0.72,6.6,2.8
2003-04-04,4,0,0,1.0261,0.65,4.6,3.5,1.0182,0.66,4.9,0.5
2003-04-05,4,0,0,1.0235,0.59,6.6,11.8,1.0261,0.65,4.6,3.5
2003-04-06,4,0,0,1.0209,0.47,6.0,4.3,1.0235,0.59,6.6,11.8
2003-04-07,4,0,0,1.022,0.44,2.2,6.3,1.0209,0.47,6.0,4.3
2003-04-08,4,0,1,1.02,0.4,2.6,11.4,1.022,0.44,2.2,6.3
2003-04-09,4,1,1,1.0114,0.57,4.3,0.7,1.02,0.4,2.6,11.4
2003-04-10,4,1,1,1.0066,0.85,0.8,0.7,1.0114,0.57,4.3,0.7
2003-04-11,4,1,1,1.0116,0.69,4.9,7.6,1.0066,0.85,0.8,0.7
2003-04-12,4,1,0,1.0168,0.8,7.2,1.9,1.0116,0.69,4.9,7.6
2003-04-13,4,0,0,1.0194,0.6,10.8,10.9,1.0168,0.8,7.2,1.9
2003-04-14,4,0,0,1.0151,0.46,13.9,10.2,1.0194,0.6,10.8,10.9
2003-04-15,4,0,0,1.0179,0.48,13.9,12.4,1.0151,0.46,13.9,10.2
2003-04-16,4,0,0,1.0196,0.46,15.5,12.3,1.0179,0.48,13.9,12.4
2003-04-17,4,0,0,1.0227,0.48,14.0,11.7,1.0196,0.46,15.5,12.3
2003-04-18,4,0,1,1.0205,0.42,12.8,12.1,1.0227,0.48,14.0,11.7
2003-04-19,4,1,0,1.0117,0.55,8.2,8.2,1.0205,0.42,12.8,12.1
2003-04-20,4,0,1,1.0087,0.63,11.8,5.6,1.0117,0.55,8.2,8.2
2003-04-21,4,1,0,1.0137,0.67,13.2,6.8,1.0087,0.63,11.8,5.6
2003-04-22,4,0,0,1.0143,0.72,14.1,9.7,1.0137,0.67,13.2,6.8
2003-04-23,4,0,0,1.0139,0.7,13.5,9.3,1.0143,0.72,14.1,9.7
2003-04-24,4,0,0,1.0159,0.56,15.2,11.8,1.0139,0.7,13.5,9.3
2003-04-25,4,0,1,1.0144,0.54,16.5,8.2,1.0159,0.56,15.2,11.8
2003-04-26,4,1,0,1.0131,0.8,13.0,0.0,1.0144,0.54,16.5,8.2
2003-04-27,4,0,1,1.0158,0.6,13.9,3.2,1.0131,0.8,13.0,0.0
2003-04-28,4,1,1,1.0086,0.49,17.9,7.6,1.0158,0.6,13.9,3.2
2003-04-29,4,1,1,1.0138,0.7,16.3,3.8,1.0086,0.49,17.9,7.6
2003-04-30,4,1,0,1.0141,0.82,14.1,0.0,1.0138,0.7,16.3,3.8
2003-05-01,5,0,1,1.0215,0.65,13.1,6.5,1.0141,0.82,14.1,0.0
2003-05-02,5,1,0,1.0166,0.74,11.9,1.9,1.0215,0.65,13.1,6.5
2003-05-03,5,0,0,1.0238,0.59,13.4,10.0,1.0166,0.74,11.9,1.9
2003-05-04,5,0,0,1.0185,0.52,16.7,13.2,1.0238,0.59,13.4,10.0
2003-05-05,5,0,0,1.0123,0.6,18.7,2.6,1.0185,0.52,16.7,13.2
2003-05-06,5,0,0,1.0161,0.64,18.3,3.7,1.0123,0.6,18.7,2.6
2003-05-07,5,0,1,1.0188,0.74,17.4,6.7,1.0161,0.64,18.3,3.7
2003-05-08,5,1,1,1.0183,0.76,18.1,6.6,1.0188,0.74,17.4,6.7
2003-05-09,5,1,0,1.0186,0.8,16.4,3.0,1.0183,0.76,18.1,6.6
2003-05-10,5,0,1,1.0198,0.77,15.1,1.9,1.0186,0.8,16.4,3.0
2003-05-11,5,1,1,1.0193,0.76,16.2,7.2,1.0198,0.77,15.1,1.9
2003-05-12,5,1,1,1.0182,0.73,15.9,5.5,1.0193,0.76,16.2,7.2
2003-05-13,5,1,1,1.0189,0.73,11.4,2.0,1.0182,0.73,15.9,5.5
2003-05-14,5,1,0,1.0235,0.69,9.5,6.1,1.0189,0.73,11.4,2.0
2003-05-15,5,0,0,1.0228,0.61,10.1,11.3,1.0235,0.69,9.5,6.1
2003-05-16,5,0,1,1.0155,0.59,12.5,12.1,1.0228,0.61,10.1,11.3
2003-05-17,5,1,1,1.0153,0.73,14.1,0.8,1.0155,0.59,12.5,12.1
2003-05-18,5,1,1,1.0174,0.83,15.5,0.6,1.0153,0.73,14.1,0.8
2003-05-19,5,1,1,1.0157,0.76,17.1,1.6,1.0174,0.83,15.5,0.6
2003-05-20,5,1,1,1.0213,0.73,12.0,5.6,1.0157,0.76,17.1,1.6
2003-05-21,5,1,1,1.0268,0.73,11.1,0.9,1.0213,0.73,12.0,5.6
2003-05-22,5,1,0,1.0269,0.91,11.7,0.1,1.0268,0.73,11.1,0.9
2003-05-23,5,0,1,1.0169,0.74,18.6,10.6,1.0269,0.91,11.7,0.1
2003-05-24,5,1,1,1.0075,0.67,19.2,8.2,1.0169,0.74,18.6,10.6
2003-05-25,5,1,1,1.0165,0.82,12.5,0.0,1.0075,0.67,19.2,8.2
2003-05-26,5,1,1,1.0203,0.88,12.9,0.0,1.0165,0.82,12.5,0.0
2003-05-27,5,1,1,1.021,0.91,15.3,0.0,1.0203,0.88,12.9,0.0
2003-05-28,5,1,0,1.0186,0.87,16.8,1.4,1.021,0.91,15.3,0.0
2003-05-29,5,0,0,1.015,0.82,19.2,4.8,1.0186,0.87,16.8,1.4
2003-05-30,5,0,0,1.0136,0.68,21.0,10.6,1.015,0.82,19.2,4.8
2003-05-31,5,0,0,1.0129,0.68,21.6,10.9,1.0136,0.68,21.0,10.6
2003-06-01,6,0,1,1.0107,0.64,22.7,12.8,1.0129,0.68,21.6,10.9
2003-06-02,6,1,1,1.0121,0.75,19.8,7.9,1.0107,0.64,22.7,12.8
2003-06-03,6,1,0,1.0134,0.72,21.7,9.3,1.0121,0.75,19.8,7.9
2003-06-04,6,0,1,1.015,0.67,23.7,10.5,1.0134,0.72,21.7,9.3
2003-06-05,6,1,0,1.0188,0.64,22.9,8.8,1.015,0.67,23.7,10.5
2003-06-06,6,0,0,1.0201,0.78,21.8,3.0,1.0188,0.64,22.9,8.8
2003-06-07,6,0,0,1.0172,0.73,22.6,4.9,1.0201,0.78,21.8,3.0
2003-06-08,6,0,0,1.0151,0.66,23.5,6.7,1.0172,0.73,22.6,4.9
2003-06-09,6,0,0,1.019,0.66,22.1,8.2,1.0151,0.66,23.5,6.7
2003-06-10,6,0,0,1.016,0.61,24.7,12.5,1.019,0.66,22.1,8.2
2003-06-11,6,0,0,1.0188,0.6,25.8,10.3,1.016,0.61,24.7,12.5
2003-06-12,6,0,1,1.0176,0.62,24.5,10.3,1.0188,0.6,25.8,10.3
2003-06-13,6,1,1,1.0199,0.64,25.0,8.0,1.0176,0.62,24.5,10.3
2003-06-14,6,1,0,1.0182,0.71,24.2,7.6,1.0199,0.64,25.0,8.0
2003-06-15,6,0,0,1.0164,0.7,24.0,9.1,1.0182,0.71,24.2,7.6
2003-06-16,6,0,1,1.0128,0.65,23.4,11.4,1.0164,0.7,24.0,9.1
2003-06-17,6,1,0,1.0119,0.58,23.6,11.5,1.0128,0.65,23.4,11.4
2003-06-18,6,0,0,1.0205,0.6,20.5,7.6,1.0119,0.58,23.6,11.5
2003-06-19,6,0,0,1.0239,0.58,21.2,13.6,1.0205,0.6,20.5,7.6
2003-06-20,6,0,0,1.02,0.61,23.5,9.8,1.0239,0.58,21.2,13.6
2003-06-21,6,0,0,1.0176,0.55,20.0,14.0,1.02,0.61,23.5,9.8
2003-06-22,6,0,1,1.0112,0.45,24.5,14.4,1.0176,0.55,20.0,14.0
2003-06-23,6,1,0,1.0108,0.44,27.7,9.5,1.0112,0.45,24.5,14.4
2003-06-24,6,0,0,1.0165,0.59,25.7,11.0,1.0108,0.44,27.7,9.5
2003-06-25,6,0,1,1.0173,0.61,23.6,9.8,1.0165,0.59,25.7,11.0
2003-06-26,6,1,0,1.0143,0.65,21.6,6.2,1.0173,0.61,23.6,9.8
2003-06-27,6,0,0,1.0141,0.65,22.6,10.4,1.0143,0.65,21.6,6.2
2003-06-28,6,0,0,1.0133,0.64,22.0,6.4,1.0141,0.65,22.6,10.4
2003-06-29,6,0,1,1.0079,0.58,23.8,13.1,1.0133,0.64,22.0,6.4
2003-06-30,6,1,1,1.0043,0.56,25.8,8.4,1.0079,0.58,23.8,13.1
2003-07-01,7,1,1,1.0078,0.87,15.0,0.1,1.0043,0.56,25.8,8.4
2003-07-02,7,1,1,1.0086,0.58,18.7,7.3,1.0078,0.87,15.0,0.1
2003-07-03,7,1,1,1.0131,0.72,17.6,3.2,1.0086,0.58,18.7,7.3
2003-07-04,7,1,0,1.0176,0.77,14.7,1.2,1.0131,0.72,17.6,3.2
2003-07-05,7,0,0,1.0186,0.67,17.3,5.4,1.0176,0.77,14.7,1.2
2003-07-06,7,0,0,1.0194,0.65,18.6,12.1,1.0186,0.67,17.3,5.4
2003-07-07,7,0,0,1.0211,0.62,20.8,10.4,1.0194,0.65,18.6,12.1
2003-07-08,7,0,0,1.0199,0.59,21.5,11.1,1.0211,0.62,20.8,10.4
2003-07-09,7,0,0,1.0181,0.58,21.7,9.0,1.0199,0.59,21.5,11.1
2003-07-10,7,0,0,1.0182,0.6,22.0,13.1,1.0181,0.58,21.7,9.0
2003-07-11,7,0,0,1.0179,0.53,23.3,14.0,1.0182,0.6,22.0,13.1
2003-07-12,7,0,0,1.018,0.57,23.3,10.7,1.0179,0.53,23.3,14.0
2003-07-13,7,0,0,1.0162,0.52,22.4,13.9,1.018,0.57,23.3,10.7
2003-07-14,7,0,1,1.0113,0.46,23.7,14.4,1.0162,0.52,22.4,13.9
2003-07-15,7,1,1,1.0089,0.44,27.2,11.9,1.0113,0.46,23.7,14.4
2003-07-16,7,1,0,1.0099,0.7,23.7,4.0,1.0089,0.44,27.2,11.9
2003-07-17,7,0,0,1.0199,0.58,20.6,3.4,1.0099,0.7,23.7,4.0
2003-07-18,7,0,0,1.0219,0.54,21.9,13.3,1.0199,0.58,20.6,3.4
2003-07-19,7,0,1,1.0181,0.52,24.1,14.1,1.0219,0.54,21.9,13.3
2003-07-20,7,1,1,1.013,0.45,27.3,10.4,1.0181,0.52,24.1,14.1
2003-07-21,7,1,0,1.0161,0.67,23.7,4.9,1.013,0.45,27.3,10.4
2003-07-22,7,0,1,1.0182,0.61,23.5,7.8,1.0161,0.67,23.7,4.9
2003-07-23,7,1,1,1.017,0.66,24.0,8.4,1.0182,0.61,23.5,7.8
2003-07-24,7,1,0,1.0166,0.8,18.3,1.3,1.017,0.66,24.0,8.4
2003-07-25,7,0,0,1.0142,0.63,21.4,8.1,1.0166,0.8,18.3,1.3
2003-07-26,7,0,1,1.012,0.58,24.1,4.7,1.0142,0.63,21.4,8.1
2003-07-27,7,1,0,1.0143,0.85,20.2,0.6,1.012,0.58,24.1,4.7
2003-07-28,7,0,0,1.022,0.63,19.5,7.0,1.0143,0.85,20.2,0.6
2003-07-29,7,0,1,1.0232,0.56,20.5,12.4,1.022,0.63,19.5,7.0
2003-07-30,7,1,1,1.018,0.62,20.4,9.9,1.0232,0.56,20.5,12.4
2003-07-31,7,1,0,1.0173,0.86,18.2,4.9,1.018,0.62,20.4,9.9
2003-08-01,8,0,0,1.0181,0.71,21.7,10.5,1.0173,0.86,18.2,4.9
2003-08-02,8,0,0,1.0186,0.64,23.9,13.0,1.0181,0.71,21.7,10.5
2003-08-03,8,0,0,1.019,0.57,26.6,12.9,1.0186,0.64,23.9,13.0
2003-08-04,8,0,0,1.0202,0.55,27.5,12.8,1.019,0.57,26.6,12.9
2003-08-05,8,0,0,1.0201,0.52,28.6,12.4,1.0202,0.55,27.5,12.8
2003-08-06,8,0,0,1.0196,0.52,28.2,8.6,1.0201,0.52,28.6,12.4
2003-08-07,8,0,0,1.0184,0.48,28.5,11.4,1.0196,0.52,28.2,8.6
2003-08-08,8,0,0,1.0174,0.42,27.6,10.6,1.0184,0.48,28.5,11.4
2003-08-09,8,0,0,1.017,0.45,28.5,10.6,1.0174,0.42,27.6,10.6
2003-08-10,8,0,0,1.0154,0.42,28.6,11.9,1.017,0.45,28.5,10.6
2003-08-11,8,0,0,1.0175,0.43,26.7,12.6,1.0154,0.42,28.6,11.9
2003-08-12,8,0,0,1.0201,0.4,28.1,12.7,1.0175,0.43,26.7,12.6
2003-08-13,8,0,1,1.0177,0.39,29.0,11.2,1.0201,0.4,28.1,12.7
2003-08-14,8,1,0,1.0151,0.63,23.7,2.3,1.0177,0.39,29.0,11.2
2003-08-15,8,0,1,1.0147,0.71,21.0,1.0,1.0151,0.63,23.7,2.3
2003-08-16,8,1,1,1.0142,0.63,23.6,7.9,1.0147,0.71,21.0,1.0
2003-08-17,8,1,1,1.0144,0.71,24.1,8.3,1.0142,0.63,23.6,7.9
2003-08-18,8,1,0,1.0179,0.7,21.9,7.5,1.0144,0.71,24.1,8.3
2003-08-19,8,0,1,1.0198,0.59,22.4,11.5,1.0179,0.7,21.9,7.5
2003-08-20,8,1,0,1.0179,0.74,20.0,4.4,1.0198,0.59,22.4,11.5
2003-08-21,8,0,0,1.0165,0.68,22.5,8.0,1.0179,0.74,20.0,4.4
2003-08-22,8,0,0,1.0181,0.55,22.3,11.6,1.0165,0.68,22.5,8.0
2003-08-23,8,0,0,1.0183,0.55,21.6,12.7,1.0181,0.55,22.3,11.6
2003-08-24,8,0,0,1.0152,0.57,22.1,11.1,1.0183,0.55,21.6,12.7
2003-08-25,8,0,0,1.0124,0.53,21.6,12.0,1.0152,0.57,22.1,11.1
2003-08-26,8,0,1,1.0126,0.49,22.3,12.0,1.0124,0.53,21.6,12.0
2003-08-27,8,1,1,1.0111,0.49,22.1,9.7,1.0126,0.49,22.3,12.0
2003-08-28,8,1,1,1.0063,0.64,21.0,3.5,1.0111,0.49,22.1,9.7
2003-08-29,8,1,1,1.0049,0.72,19.6,3.4,1.0063,0.64,21.0,3.5
2003-08-30,8,1,1,1.0135,0.83,17.3,0.6,1.0049,0.72,19.6,3.4
2003-08-31,8,1,0,1.0191,0.72,14.8,7.2,1.0135,0.83,17.3,0.6
2003-09-01,9,0,0,1.0199,0.69,13.7,2.5,1.0191,0.72,14.8,7.2
2003-09-02,9,0,0,1.024,0.65,13.5,9.9,1.0199,0.69,13.7,2.5
2003-09-03,9,0,0,1.0272,0.61,13.9,12.2,1.024,0.65,13.5,9.9
2003-09-04,9,0,1,1.0271,0.57,15.0,12.3,1.0272,0.61,13.9,12.2
2003-09-05,9,1,1,1.0216,0.66,15.2,4.8,1.0271,0.57,15.0,12.3
2003-09-06,9,1,1,1.0193,0.83,17.4,1.1,1.0216,0.66,15.2,4.8
2003-09-07,9,1,1,1.0146,0.83,17.9,3.3,1.0193,0.83,17.4,1.1
2003-09-08,9,1,1,1.0093,0.8,15.8,4.5,1.0146,0.83,17.9,3.3
2003-09-09,9,1,1,1.0098,0.82,15.0,0.9,1.0093,0.8,15.8,4.5
2003-09-10,9,1,1,1.0177,0.71,15.8,0.7,1.0098,0.82,15.0,0.9
2003-09-11,9,1,0,1.0202,0.71,15.2,3.1,1.0177,0.71,15.8,0.7
2003-09-12,9,0,0,1.027,0.68,15.2,8.8,1.0202,0.71,15.2,3.1
2003-09-13,9,0,0,1.0284,0.73,15.3,4.9,1.027,0.68,15.2,8.8
2003-09-14,9,0,0,1.0273,0.67,13.3,11.8,1.0284,0.73,15.3,4.9
2003-09-15,9,0,0,1.0252,0.7,14.9,11.6,1.0273,0.67,13.3,11.8
2003-09-16,9,0,0,1.0244,0.65,14.9,10.3,1.0252,0.7,14.9,11.6
2003-09-17,9,0,0,1.0229,0.63,16.7,11.5,1.0244,0.65,14.9,10.3
2003-09-18,9,0,0,1.0212,0.65,18.0,11.5,1.0229,0.63,16.7,11.5
2003-09-19,9,0,0,1.0212,0.6,18.8,11.0,1.0212,0.65,18.0,11.5
2003-09-20,9,0,0,1.0226,0.58,19.1,11.5,1.0212,0.6,18.8,11.0
2003-09-21,9,0,1,1.0217,0.58,18.7,11.5,1.0226,0.58,19.1,11.5
2003-09-22,9,1,1,1.0137,0.57,19.1,9.1,1.0217,0.58,18.7,11.5
2003-09-23,9,1,0,1.0173,0.74,14.6,0.8,1.0137,0.57,19.1,9.1
2003-09-24,9,0,0,1.0278,0.76,10.8,2.2,1.0173,0.74,14.6,0.8
2003-09-25,9,0,0,1.0261,0.68,11.8,11.0,1.0278,0.76,10.8,2.2
2003-09-26,9,0,1,1.021,0.69,16.5,7.0,1.0261,0.68,11.8,11.0
2003-09-27,9,1,1,1.0177,0.74,14.4,2.9,1.021,0.69,16.5,7.0
2003-09-28,9,1,0,1.013,0.91,14.4,0.2,1.0177,0.74,14.4,2.9
2003-09-29,9,0,0,1.0159,0.73,12.1,9.6,1.013,0.91,14.4,0.2
2003-09-30,9,0,1,1.0139,0.7,11.3,10.5,1.0159,0.73,12.1,9.6
2003-10-01,10,1,1,1.0109,0.9,12.4,0.0,1.0139,0.7,11.3,10.5
2003-10-02,10,1,1,1.0124,0.82,17.3,5.4,1.0109,0.9,12.4,0.0
2003-10-03,10,1,1,1.0109,0.86,16.8,1.6,1.0124,0.82,17.3,5.4
2003-10-04,10,1,1,1.0085,0.89,12.8,0.0,1.0109,0.86,16.8,1.6
2003-10-05,10,1,1,1.011,0.88,7.2,0.0,1.0085,0.89,12.8,0.0
2003-10-06,10,1,1,1.0176,0.69,9.3,8.2,1.011,0.88,7.2,0.0
2003-10-07,10,1,0,1.0112,0.81,8.0,0.0,1.0176,0.69,9.3,8.2
2003-10-08,10,0,1,1.0185,0.67,9.3,4.4,1.0112,0.81,8.0,0.0
2003-10-09,10,1,0,1.02,0.83,14.0,0.0,1.0185,0.67,9.3,4.4
2003-10-10,10,0,0,1.0231,0.8,12.9,0.1,1.02,0.83,14.0,0.0
2003-10-11,10,0,0,1.0245,0.8,11.7,7.8,1.0231,0.8,12.9,0.1
2003-10-12,10,0,0,1.0235,0.86,10.9,2.2,1.0245,0.8,11.7,7.8
2003-10-13,10,0,0,1.0218,0.82,9.9,5.5,1.0235,0.86,10.9,2.2
2003-10-14,10,0,0,1.0236,0.75,9.0,3.4,1.0218,0.82,9.9,5.5
2003-10-15,10,0,0,1.0253,0.61,8.3,9.9,1.0236,0.75,9.0,3.4
2003-10-16,10,0,0,1.025,0.71,6.4,8.0,1.0253,0.61,8.3,9.9
2003-10-17,10,0,0,1.0217,0.71,4.7,7.7,1.025,0.71,6.4,8.0
2003-10-18,10,0,1,1.0144,0.75,4.5,8.0,1.0217,0.71,4.7,7.7
2003-10-19,10,1,1,1.0079,0.82,5.5,7.0,1.0144,0.75,4.5,8.0
2003-10-20,10,1,1,0.9997,0.94,7.5,0.0,1.0079,0.82,5.5,7.0
2003-10-21,10,1,0,1.0098,0.87,5.6,0.2,0.9997,0.94,7.5,0.0
2003-10-22,10,0,1,1.0115,0.8,4.7,6.9,1.0098,0.87,5.6,0.2
2003-10-23,10,1,1,1.0086,0.92,2.0,0.0,1.0115,0.8,4.7,6.9
2003-10-24,10,1,0,1.0193,0.94,-0.3,0.4,1.0086,0.92,2.0,0.0
2003-10-25,10,0,0,1.0246,0.83,0.6,7.4,1.0193,0.94,-0.3,0.4
2003-10-26,10,0,0,1.0173,0.78,2.1,1.9,1.0246,0.83,0.6,7.4
2003-10-27,10,0,0,1.0198,0.83,1.7,7.6,1.0173,0.78,2.1,1.9
2003-10-28,10,0,1,1.0171,0.76,3.9,7.9,1.0198,0.83,1.7,7.6
2003-10-29,10,1,1,1.0035,0.87,6.1,0.0,1.0171,0.76,3.9,7.9
2003-10-30,10,1,1,0.9956,0.78,6.0,1.7,1.0035,0.87,6.1,0.0
2003-10-31,10,1,1,0.9856,0.83,8.2,0.0,0.9956,0.78,6.0,1.7
2003-11-01,11,1,0,0.9983,0.87,9.0,3.1,0.9856,0.83,8.2,0.0
2003-11-02,11,0,1,1.0109,0.8,8.6,3.7,0.9983,0.87,9.0,3.1
2003-11-03,11,1,0,1.0194,0.76,10.5,1.8,1.0109,0.8,8.6,3.7
2003-11-04,11,0,0,1.0311,0.82,8.4,8.4,1.0194,0.76,10.5,1.8
2003-11-05,11,0,0,1.031,0.82,6.1,8.4,1.0311,0.82,8.4,8.4
2003-11-06,11,0,0,1.0297,0.88,5.2,7.5,1.031,0.82,6.1,8.4
2003-11-07,11,0,0,1.0237,0.74,6.2,6.9,1.0297,0.88,5.2,7.5
2003-11-08,11,0,0,1.0209,0.91,1.6,0.0,1.0237,0.74,6.2,6.9
2003-11-09,11,0,0,1.0247,0.75,6.5,4.5,1.0209,0.91,1.6,0.0
2003-11-10,11,0,0,1.0231,0.79,6.6,4.8,1.0247,0.75,6.5,4.5
2003-11-11,11,0,1,1.0232,0.88,5.1,0.0,1.0231,0.79,6.6,4.8
2003-11-12,11,1,0,1.0221,0.88,5.3,0.0,1.0232,0.88,5.1,0.0
2003-11-13,11,0,1,1.0271,0.85,7.7,0.8,1.0221,0.88,5.3,0.0
2003-11-14,11,1,0,1.0237,0.87,5.8,1.0,1.0271,0.85,7.7,0.8
2003-11-15,11,0,1,1.018,0.8,7.7,3.6,1.0237,0.87,5.8,1.0
2003-11-16,11,1,1,1.0143,0.81,9.0,0.0,1.018,0.8,7.7,3.6
2003-11-17,11,1,0,1.0278,0.82,5.5,1.1,1.0143,0.81,9.0,0.0
2003-11-18,11,0,0,1.0299,0.74,7.1,0.7,1.0278,0.82,5.5,1.1
2003-11-19,11,0,0,1.0274,0.9,6.6,0.0,1.0299,0.74,7.1,0.7
2003-11-20,11,0,0,1.0207,0.88,7.0,6.7,1.0274,0.9,6.6,0.0
2003-11-21,11,0,0,1.0157,0.88,5.8,6.0,1.0207,0.88,7.0,6.7
2003-11-22,11,0,0,1.0119,0.81,7.5,0.4,1.0157,0.88,5.8,6.0
2003-11-23,11,0,0,1.0085,0.8,8.5,2.7,1.0119,0.81,7.5,0.4
